Dataset,Topology,Alpha,Agents,bandwidth,latency,packet_loss,PacketLossSimulated,PacketLossScenario,SourceFile,Approach
unsw,Random,1,6,65.24258297642226,23.882922588364988,0.1,0.1,0.1,marl_xgb_Random_topology_unsw_traffic_metrics_1.0_normal_dos_reconnaissance_loss10.csv,MARL
unsw,Random,1,5,89.13065461963934,27.011096963869477,0.3,0.3,0.3,marl_xgb_Random_topology_unsw_traffic_metrics_1.0_normal_dos_reconnaissance_loss30.csv,MARL
unsw,Random,1,6,80.46890476545755,32.875129878630986,0.5,0.5,0.5,marl_xgb_Random_topology_unsw_traffic_metrics_1.0_normal_dos_reconnaissance_loss50.csv,MARL
unsw,Random,1,6,77.95280142138894,41.24507867204133,0,0,0,marl_xgb_Random_topology_unsw_traffic_metrics_1.0_normal_exploits_loss0.csv,MARL
unsw,Random,1,5,88.8464894942021,15.242252090300443,0.1,0.1,0.1,marl_xgb_Random_topology_unsw_traffic_metrics_1.0_normal_exploits_loss10.csv,MARL
unsw,Random,1,5,76.71414590178831,36.77217150530239,0.3,0.3,0.3,marl_xgb_Random_topology_unsw_traffic_metrics_1.0_normal_exploits_loss30.csv,MARL
unsw,Random,1,6,65.45900108363546,32.304361513379845,0.5,0.5,0.5,marl_xgb_Random_topology_unsw_traffic_metrics_1.0_normal_exploits_loss50.csv,MARL
unsw,Random,2,8,93.038756947188,32.679541325500935,0,0,0,marl_xgb_Random_topology_unsw_traffic_metrics_2.0_normal_dos_reconnaissance_loss0.csv,MARL
unsw,Random,2,8,83.84376210887032,38.455290822978384,0.1,0.1,0.1,marl_xgb_Random_topology_unsw_traffic_metrics_2.0_normal_dos_reconnaissance_loss10.csv,MARL
unsw,Random,2,8,58.79729856187241,14.990057819028948,0.3,0.3,0.3,marl_xgb_Random_topology_unsw_traffic_metrics_2.0_normal_dos_reconnaissance_loss30.csv,MARL
unsw,Random,2,8,61.965587842321014,45.06144251200621,0.5,0.5,0.5,marl_xgb_Random_topology_unsw_traffic_metrics_2.0_normal_dos_reconnaissance_loss50.csv,MARL
unsw,Random,2,8,98.88834110097284,28.484599482705676,0,0,0,marl_xgb_Random_topology_unsw_traffic_metrics_2.0_normal_exploits_loss0.csv,MARL
unsw,Random,2,8,61.48879852973316,41.45475596998349,0.1,0.1,0.1,marl_xgb_Random_topology_unsw_traffic_metrics_2.0_normal_exploits_loss10.csv,MARL
unsw,Random,2,8,74.95161591161585,11.93191391410355,0.3,0.3,0.3,marl_xgb_Random_topology_unsw_traffic_metrics_2.0_normal_exploits_loss30.csv,MARL
unsw,Random,2,11,62.09718419184275,42.178855660377586,0.5,0.5,0.5,marl_xgb_Random_topology_unsw_traffic_metrics_2.0_normal_exploits_loss50.csv,MARL
cic,Ring,0.1,8,99.77559929088962,42.963628832499616,0,0,0,marl_xgb_Ring_topology_cic_traffic_metrics_0.1_normal_dos_reconnaissance_loss0.csv,MARL
cic,Ring,0.1,7,81.00369513675489,42.97842532433186,0.1,0.1,0.1,marl_xgb_Ring_topology_cic_traffic_metrics_0.1_normal_dos_reconnaissance_loss10.csv,MARL
cic,Ring,0.1,7,66.68921145437689,23.80729392948524,0.3,0.3,0.3,marl_xgb_Ring_topology_cic_traffic_metrics_0.1_normal_dos_reconnaissance_loss30.csv,MARL
cic,Ring,0.1,6,57.846368825425245,44.13328962850882,0.5,0.5,0.5,marl_xgb_Ring_topology_cic_traffic_metrics_0.1_normal_dos_reconnaissance_loss50.csv,MARL
cic,Ring,0.1,4,98.6119686813353,29.910927675814424,0,0,0,marl_xgb_Ring_topology_cic_traffic_metrics_0.1_normal_exploits_loss0.csv,MARL
cic,Ring,0.1,4,79.64318256132952,34.047140957206025,0.1,0.1,0.1,marl_xgb_Ring_topology_cic_traffic_metrics_0.1_normal_exploits_loss10.csv,MARL
cic,Ring,0.1,4,67.10272023310213,16.79682980901312,0.3,0.3,0.3,marl_xgb_Ring_topology_cic_traffic_metrics_0.1_normal_exploits_loss30.csv,MARL
cic,Ring,0.1,4,92.34524841672676,22.626050187445937,0.5,0.5,0.5,marl_xgb_Ring_topology_cic_traffic_metrics_0.1_normal_exploits_loss50.csv,MARL
cic,Ring,0.1,4,63.10323485570536,39.41967206392095,0,0,0,marl_xgb_Ring_topology_cic_traffic_metrics_0.1_normal_fuzzers_loss0.csv,MARL
cic,Ring,0.1,3,54.59290566500936,31.29874411573603,0.1,0.1,0.1,marl_xgb_Ring_topology_cic_traffic_metrics_0.1_normal_fuzzers_loss10.csv,MARL
cic,Ring,0.1,3,69.07000586571942,45.06368679665251,0.3,0.3,0.3,marl_xgb_Ring_topology_cic_traffic_metrics_0.1_normal_fuzzers_loss30.csv,MARL
cic,Ring,0.1,3,83.24350438900001,28.070071778652753,0.5,0.5,0.5,marl_xgb_Ring_topology_cic_traffic_metrics_0.1_normal_fuzzers_loss50.csv,MARL
cic,Ring,0.3,8,98.70478482889096,18.800768097801225,0,0,0,marl_xgb_Ring_topology_cic_traffic_metrics_0.3_normal_dos_reconnaissance_loss0.csv,MARL
cic,Ring,0.3,8,62.95748722126024,16.004375035131723,0.1,0.1,0.1,marl_xgb_Ring_topology_cic_traffic_metrics_0.3_normal_dos_reconnaissance_loss10.csv,MARL
cic,Ring,0.3,9,76.8438025342526,46.41115359309264,0.3,0.3,0.3,marl_xgb_Ring_topology_cic_traffic_metrics_0.3_normal_dos_reconnaissance_loss30.csv,MARL
cic,Ring,0.3,8,68.37059692773445,49.89672343810368,0.5,0.5,0.5,marl_xgb_Ring_topology_cic_traffic_metrics_0.3_normal_dos_reconnaissance_loss50.csv,MARL
cic,Ring,0.3,8,55.862328401284806,41.292888337040736,0,0,0,marl_xgb_Ring_topology_cic_traffic_metrics_0.3_normal_exploits_loss0.csv,MARL
cic,Ring,0.3,8,76.83801080223482,32.87176379804259,0.1,0.1,0.1,marl_xgb_Ring_topology_cic_traffic_metrics_0.3_normal_exploits_loss10.csv,MARL
cic,Ring,0.3,9,91.54896922096304,34.250574837401274,0.3,0.3,0.3,marl_xgb_Ring_topology_cic_traffic_metrics_0.3_normal_exploits_loss30.csv,MARL
cic,Ring,0.3,8,64.00981786812068,44.03266594017138,0.5,0.5,0.5,marl_xgb_Ring_topology_cic_traffic_metrics_0.3_normal_exploits_loss50.csv,MARL
cic,Ring,0.3,7,67.2943333770121,43.47687775598688,0,0,0,marl_xgb_Ring_topology_cic_traffic_metrics_0.3_normal_fuzzers_loss0.csv,MARL
cic,Ring,0.3,8,63.23639885204353,49.27798835274346,0.1,0.1,0.1,marl_xgb_Ring_topology_cic_traffic_metrics_0.3_normal_fuzzers_loss10.csv,MARL
cic,Ring,0.3,8,78.60292286210182,22.609425074052034,0.3,0.3,0.3,marl_xgb_Ring_topology_cic_traffic_metrics_0.3_normal_fuzzers_loss30.csv,MARL
cic,Ring,0.3,7,82.3671820715423,25.98460631308692,0.5,0.5,0.5,marl_xgb_Ring_topology_cic_traffic_metrics_0.3_normal_fuzzers_loss50.csv,MARL
cic,Ring,0.5,9,68.73878864921645,21.71551141584707,0,0,0,marl_xgb_Ring_topology_cic_traffic_metrics_0.5_normal_dos_reconnaissance_loss0.csv,MARL
cic,Ring,0.5,10,67.6921993120294,21.189063094876293,0.1,0.1,0.1,marl_xgb_Ring_topology_cic_traffic_metrics_0.5_normal_dos_reconnaissance_loss10.csv,MARL
cic,Ring,0.5,11,73.69496073608792,31.937832422348876,0.3,0.3,0.3,marl_xgb_Ring_topology_cic_traffic_metrics_0.5_normal_dos_reconnaissance_loss30.csv,MARL
cic,Ring,0.5,10,94.12503532716865,23.434398543212392,0.5,0.5,0.5,marl_xgb_Ring_topology_cic_traffic_metrics_0.5_normal_dos_reconnaissance_loss50.csv,MARL
cic,Ring,0.5,10,97.6164261792642,36.461787532819415,0,0,0,marl_xgb_Ring_topology_cic_traffic_metrics_0.5_normal_exploits_loss0.csv,MARL
cic,Ring,0.5,10,59.13734422668622,10.96053900630773,0.1,0.1,0.1,marl_xgb_Ring_topology_cic_traffic_metrics_0.5_normal_exploits_loss10.csv,MARL
cic,Ring,0.5,11,65.03049535265858,37.48067217340269,0.3,0.3,0.3,marl_xgb_Ring_topology_cic_traffic_metrics_0.5_normal_exploits_loss30.csv,MARL
cic,Ring,0.5,10,84.0156242301699,39.943235344694344,0.5,0.5,0.5,marl_xgb_Ring_topology_cic_traffic_metrics_0.5_normal_exploits_loss50.csv,MARL
cic,Ring,0.5,10,73.61466549156307,37.62072042063587,0,0,0,marl_xgb_Ring_topology_cic_traffic_metrics_0.5_normal_fuzzers_loss0.csv,MARL
cic,Ring,0.5,10,88.69668301150573,41.2468554956972,0.1,0.1,0.1,marl_xgb_Ring_topology_cic_traffic_metrics_0.5_normal_fuzzers_loss10.csv,MARL
cic,Ring,0.5,11,60.90516433407646,24.048404955493854,0.3,0.3,0.3,marl_xgb_Ring_topology_cic_traffic_metrics_0.5_normal_fuzzers_loss30.csv,MARL
cic,Ring,0.5,10,77.60553164324254,21.89978582428559,0.5,0.5,0.5,marl_xgb_Ring_topology_cic_traffic_metrics_0.5_normal_fuzzers_loss50.csv,MARL
cic,Ring,1,8,82.79760414800484,42.50872619555872,0,0,0,marl_xgb_Ring_topology_cic_traffic_metrics_1.0_normal_dos_reconnaissance_loss0.csv,MARL
cic,Ring,1,8,62.05288703905773,12.442554478991168,0.1,0.1,0.1,marl_xgb_Ring_topology_cic_traffic_metrics_1.0_normal_dos_reconnaissance_loss10.csv,MARL
cic,Ring,1,7,95.51299315422231,42.69838714806127,0.3,0.3,0.3,marl_xgb_Ring_topology_cic_traffic_metrics_1.0_normal_dos_reconnaissance_loss30.csv,MARL
cic,Ring,1,7,62.26806073018549,24.96225085430002,0.5,0.5,0.5,marl_xgb_Ring_topology_cic_traffic_metrics_1.0_normal_dos_reconnaissance_loss50.csv,MARL
cic,Ring,1,8,91.5828649105298,17.329902224837834,0,0,0,marl_xgb_Ring_topology_cic_traffic_metrics_1.0_normal_exploits_loss0.csv,MARL
cic,Ring,1,8,87.88211085939332,35.31837669838832,0.1,0.1,0.1,marl_xgb_Ring_topology_cic_traffic_metrics_1.0_normal_exploits_loss10.csv,MARL
cic,Ring,1,8,97.50121883625712,30.05119455009191,0.3,0.3,0.3,marl_xgb_Ring_topology_cic_traffic_metrics_1.0_normal_exploits_loss30.csv,MARL
cic,Ring,1,9,87.66706077766635,36.17300458414823,0.5,0.5,0.5,marl_xgb_Ring_topology_cic_traffic_metrics_1.0_normal_exploits_loss50.csv,MARL
cic,Ring,1,8,59.70704891662355,41.98640659023757,0,0,0,marl_xgb_Ring_topology_cic_traffic_metrics_1.0_normal_fuzzers_loss0.csv,MARL
cic,Ring,1,7,52.715724387663805,42.31788722732511,0.1,0.1,0.1,marl_xgb_Ring_topology_cic_traffic_metrics_1.0_normal_fuzzers_loss10.csv,MARL
cic,Ring,1,9,92.63891917652128,19.56328589386919,0.3,0.3,0.3,marl_xgb_Ring_topology_cic_traffic_metrics_1.0_normal_fuzzers_loss30.csv,MARL
cic,Ring,1,8,57.72031016431974,21.528565773608985,0.5,0.5,0.5,marl_xgb_Ring_topology_cic_traffic_metrics_1.0_normal_fuzzers_loss50.csv,MARL
cic,Ring,2,10,95.86900075787344,25.438221528127755,0,0,0,marl_xgb_Ring_topology_cic_traffic_metrics_2.0_normal_dos_reconnaissance_loss0.csv,MARL
cic,Ring,2,10,71.60156753110128,14.9707484256541,0.1,0.1,0.1,marl_xgb_Ring_topology_cic_traffic_metrics_2.0_normal_dos_reconnaissance_loss10.csv,MARL
cic,Ring,2,10,58.67855908147707,17.085669839112292,0.3,0.3,0.3,marl_xgb_Ring_topology_cic_traffic_metrics_2.0_normal_dos_reconnaissance_loss30.csv,MARL
cic,Ring,2,10,92.7311446517692,36.015086264190685,0.5,0.5,0.5,marl_xgb_Ring_topology_cic_traffic_metrics_2.0_normal_dos_reconnaissance_loss50.csv,MARL
cic,Ring,2,9,69.63452722657559,44.228019858554,0,0,0,marl_xgb_Ring_topology_cic_traffic_metrics_2.0_normal_exploits_loss0.csv,MARL
cic,Ring,2,9,66.66600196138967,46.92650614453078,0.1,0.1,0.1,marl_xgb_Ring_topology_cic_traffic_metrics_2.0_normal_exploits_loss10.csv,MARL
cic,Ring,2,9,86.42288962255091,40.096503887253405,0.3,0.3,0.3,marl_xgb_Ring_topology_cic_traffic_metrics_2.0_normal_exploits_loss30.csv,MARL
cic,Ring,2,9,74.19644192318964,45.42261184063199,0.5,0.5,0.5,marl_xgb_Ring_topology_cic_traffic_metrics_2.0_normal_exploits_loss50.csv,MARL
cic,Ring,2,10,73.09261810629373,31.33115318749741,0,0,0,marl_xgb_Ring_topology_cic_traffic_metrics_2.0_normal_fuzzers_loss0.csv,MARL
cic,Ring,2,10,54.77360328137684,37.76407965975419,0.1,0.1,0.1,marl_xgb_Ring_topology_cic_traffic_metrics_2.0_normal_fuzzers_loss10.csv,MARL
cic,Ring,2,10,55.51676936566509,41.45040506245666,0.3,0.3,0.3,marl_xgb_Ring_topology_cic_traffic_metrics_2.0_normal_fuzzers_loss30.csv,MARL
cic,Ring,2,10,87.83625746209856,21.67621307215766,0.5,0.5,0.5,marl_xgb_Ring_topology_cic_traffic_metrics_2.0_normal_fuzzers_loss50.csv,MARL
ton,Ring,0.1,5,76.22837556706114,28.766782652084704,0,0,0,marl_xgb_Ring_topology_ton_traffic_metrics_0.1_normal_dos_reconnaissance_loss0.csv,MARL
ton,Ring,0.1,5,95.8292771415264,21.864155214629776,0.1,0.1,0.1,marl_xgb_Ring_topology_ton_traffic_metrics_0.1_normal_dos_reconnaissance_loss10.csv,MARL
ton,Ring,0.1,5,67.58425813506145,14.432877424111323,0.3,0.3,0.3,marl_xgb_Ring_topology_ton_traffic_metrics_0.1_normal_dos_reconnaissance_loss30.csv,MARL
ton,Ring,0.1,5,73.77488009445416,25.20206361696382,0.5,0.5,0.5,marl_xgb_Ring_topology_ton_traffic_metrics_0.1_normal_dos_reconnaissance_loss50.csv,MARL
ton,Ring,0.1,5,87.74188648672393,36.01297913852122,0,0,0,marl_xgb_Ring_topology_ton_traffic_metrics_0.1_normal_exploits_loss0.csv,MARL
ton,Ring,0.1,5,59.54630907604884,35.169481777248606,0.1,0.1,0.1,marl_xgb_Ring_topology_ton_traffic_metrics_0.1_normal_exploits_loss10.csv,MARL
ton,Ring,0.1,5,94.21763679066795,33.34748795018488,0.3,0.3,0.3,marl_xgb_Ring_topology_ton_traffic_metrics_0.1_normal_exploits_loss30.csv,MARL
ton,Ring,0.1,5,82.17035072485277,35.62891493909926,0.5,0.5,0.5,marl_xgb_Ring_topology_ton_traffic_metrics_0.1_normal_exploits_loss50.csv,MARL
ton,Ring,0.1,8,50.75009921160391,22.9878342773398,0,0,0,marl_xgb_Ring_topology_ton_traffic_metrics_0.1_normal_fuzzers_loss0.csv,MARL
ton,Ring,0.1,9,53.895149584350854,30.05812496377933,0.1,0.1,0.1,marl_xgb_Ring_topology_ton_traffic_metrics_0.1_normal_fuzzers_loss10.csv,MARL
ton,Ring,0.1,9,73.52132391452236,31.53335950558626,0.3,0.3,0.3,marl_xgb_Ring_topology_ton_traffic_metrics_0.1_normal_fuzzers_loss30.csv,MARL
ton,Ring,0.1,8,67.5097930537728,15.228331612629557,0.5,0.5,0.5,marl_xgb_Ring_topology_ton_traffic_metrics_0.1_normal_fuzzers_loss50.csv,MARL
ton,Ring,0.3,10,92.17347512035025,19.86780475893742,0,0,0,marl_xgb_Ring_topology_ton_traffic_metrics_0.3_normal_dos_reconnaissance_loss0.csv,MARL
ton,Ring,0.3,10,56.96270356412327,49.527104610068186,0.1,0.1,0.1,marl_xgb_Ring_topology_ton_traffic_metrics_0.3_normal_dos_reconnaissance_loss10.csv,MARL
ton,Ring,0.3,10,69.87483261172125,45.430998983520745,0.3,0.3,0.3,marl_xgb_Ring_topology_ton_traffic_metrics_0.3_normal_dos_reconnaissance_loss30.csv,MARL
ton,Ring,0.3,9,61.1443265243227,22.615653657268258,0.5,0.5,0.5,marl_xgb_Ring_topology_ton_traffic_metrics_0.3_normal_dos_reconnaissance_loss50.csv,MARL
ton,Ring,0.3,9,86.89193898147656,47.238848740977005,0,0,0,marl_xgb_Ring_topology_ton_traffic_metrics_0.3_normal_exploits_loss0.csv,MARL
ton,Ring,0.3,8,61.99412287097337,34.655981664848994,0.1,0.1,0.1,marl_xgb_Ring_topology_ton_traffic_metrics_0.3_normal_exploits_loss10.csv,MARL
ton,Ring,0.3,8,90.97240455411767,11.73121728574877,0.3,0.3,0.3,marl_xgb_Ring_topology_ton_traffic_metrics_0.3_normal_exploits_loss30.csv,MARL
ton,Ring,0.3,8,79.76319311620924,37.02141445690805,0.5,0.5,0.5,marl_xgb_Ring_topology_ton_traffic_metrics_0.3_normal_exploits_loss50.csv,MARL
ton,Ring,0.3,9,61.337951170280704,22.247946648790048,0,0,0,marl_xgb_Ring_topology_ton_traffic_metrics_0.3_normal_fuzzers_loss0.csv,MARL
ton,Ring,0.3,9,60.75638346582112,15.09842512111334,0.1,0.1,0.1,marl_xgb_Ring_topology_ton_traffic_metrics_0.3_normal_fuzzers_loss10.csv,MARL
ton,Ring,0.3,9,50.44198372839245,38.45873505820936,0.3,0.3,0.3,marl_xgb_Ring_topology_ton_traffic_metrics_0.3_normal_fuzzers_loss30.csv,MARL
ton,Ring,0.3,9,50.9109129164617,19.494393578671097,0.5,0.5,0.5,marl_xgb_Ring_topology_ton_traffic_metrics_0.3_normal_fuzzers_loss50.csv,MARL
ton,Ring,0.5,10,82.00572411939629,35.65269455064266,0,0,0,marl_xgb_Ring_topology_ton_traffic_metrics_0.5_normal_dos_reconnaissance_loss0.csv,MARL
ton,Ring,0.5,10,68.57496628958926,41.27972836163297,0.1,0.1,0.1,marl_xgb_Ring_topology_ton_traffic_metrics_0.5_normal_dos_reconnaissance_loss10.csv,MARL
ton,Ring,0.5,10,93.76761661330252,35.49943285495414,0.3,0.3,0.3,marl_xgb_Ring_topology_ton_traffic_metrics_0.5_normal_dos_reconnaissance_loss30.csv,MARL
ton,Ring,0.5,10,63.709675447180544,24.793337652894177,0.5,0.5,0.5,marl_xgb_Ring_topology_ton_traffic_metrics_0.5_normal_dos_reconnaissance_loss50.csv,MARL
ton,Ring,0.5,11,97.37592010154192,24.411006255640608,0,0,0,marl_xgb_Ring_topology_ton_traffic_metrics_0.5_normal_exploits_loss0.csv,MARL
ton,Ring,0.5,9,88.10523712247789,15.126042042995184,0.1,0.1,0.1,marl_xgb_Ring_topology_ton_traffic_metrics_0.5_normal_exploits_loss10.csv,MARL
ton,Ring,0.5,10,96.85257740424184,38.879203563411366,0.3,0.3,0.3,marl_xgb_Ring_topology_ton_traffic_metrics_0.5_normal_exploits_loss30.csv,MARL
ton,Ring,0.5,10,71.93468320460987,12.243483776460998,0.5,0.5,0.5,marl_xgb_Ring_topology_ton_traffic_metrics_0.5_normal_exploits_loss50.csv,MARL
ton,Ring,0.5,10,90.22424823494612,32.25199400780295,0,0,0,marl_xgb_Ring_topology_ton_traffic_metrics_0.5_normal_fuzzers_loss0.csv,MARL
ton,Ring,0.5,9,80.25763799961837,25.15245126446599,0.1,0.1,0.1,marl_xgb_Ring_topology_ton_traffic_metrics_0.5_normal_fuzzers_loss10.csv,MARL
ton,Ring,0.5,11,71.93319437989351,41.20399920891503,0.3,0.3,0.3,marl_xgb_Ring_topology_ton_traffic_metrics_0.5_normal_fuzzers_loss30.csv,MARL
ton,Ring,0.5,10,63.20096905526987,15.295207719416538,0.5,0.5,0.5,marl_xgb_Ring_topology_ton_traffic_metrics_0.5_normal_fuzzers_loss50.csv,MARL
ton,Ring,1,10,94.97515636076896,42.82546796202912,0,0,0,marl_xgb_Ring_topology_ton_traffic_metrics_1.0_normal_dos_reconnaissance_loss0.csv,MARL
ton,Ring,1,10,61.97193250514895,25.688289473470327,0.1,0.1,0.1,marl_xgb_Ring_topology_ton_traffic_metrics_1.0_normal_dos_reconnaissance_loss10.csv,MARL
ton,Ring,1,10,58.06647923105835,12.193725639267576,0.3,0.3,0.3,marl_xgb_Ring_topology_ton_traffic_metrics_1.0_normal_dos_reconnaissance_loss30.csv,MARL
ton,Ring,1,10,51.52080730086776,45.25750247862215,0.5,0.5,0.5,marl_xgb_Ring_topology_ton_traffic_metrics_1.0_normal_dos_reconnaissance_loss50.csv,MARL
ton,Ring,1,11,99.8350246676558,12.529231974876446,0,0,0,marl_xgb_Ring_topology_ton_traffic_metrics_1.0_normal_exploits_loss0.csv,MARL
ton,Ring,1,10,84.12567387855984,47.87434993124553,0.1,0.1,0.1,marl_xgb_Ring_topology_ton_traffic_metrics_1.0_normal_exploits_loss10.csv,MARL
ton,Ring,1,11,85.31252064311903,29.91842948792514,0.3,0.3,0.3,marl_xgb_Ring_topology_ton_traffic_metrics_1.0_normal_exploits_loss30.csv,MARL
ton,Ring,1,11,55.51186642063634,47.89457026028012,0.5,0.5,0.5,marl_xgb_Ring_topology_ton_traffic_metrics_1.0_normal_exploits_loss50.csv,MARL
ton,Ring,1,11,84.07279779774278,28.315796542527995,0,0,0,marl_xgb_Ring_topology_ton_traffic_metrics_1.0_normal_fuzzers_loss0.csv,MARL
ton,Ring,1,10,71.36795016799792,48.95184275192611,0.1,0.1,0.1,marl_xgb_Ring_topology_ton_traffic_metrics_1.0_normal_fuzzers_loss10.csv,MARL
ton,Ring,1,10,83.48987093623563,38.85931811353581,0.3,0.3,0.3,marl_xgb_Ring_topology_ton_traffic_metrics_1.0_normal_fuzzers_loss30.csv,MARL
ton,Ring,1,11,86.90256727464518,22.377489597350557,0.5,0.5,0.5,marl_xgb_Ring_topology_ton_traffic_metrics_1.0_normal_fuzzers_loss50.csv,MARL
ton,Ring,2,10,94.91748137550957,12.04707056369232,0,0,0,marl_xgb_Ring_topology_ton_traffic_metrics_2.0_normal_dos_reconnaissance_loss0.csv,MARL
ton,Ring,2,10,71.61805560937644,24.216304479259776,0.1,0.1,0.1,marl_xgb_Ring_topology_ton_traffic_metrics_2.0_normal_dos_reconnaissance_loss10.csv,MARL
ton,Ring,2,11,87.33816397868407,10.10571949934642,0.3,0.3,0.3,marl_xgb_Ring_topology_ton_traffic_metrics_2.0_normal_dos_reconnaissance_loss30.csv,MARL
ton,Ring,2,10,93.85551815950078,13.738080539085155,0.5,0.5,0.5,marl_xgb_Ring_topology_ton_traffic_metrics_2.0_normal_dos_reconnaissance_loss50.csv,MARL
ton,Ring,2,10,79.95159646521618,13.337863651346078,0,0,0,marl_xgb_Ring_topology_ton_traffic_metrics_2.0_normal_exploits_loss0.csv,MARL
ton,Ring,2,9,91.68258224091883,24.97836494234631,0.1,0.1,0.1,marl_xgb_Ring_topology_ton_traffic_metrics_2.0_normal_exploits_loss10.csv,MARL
ton,Ring,2,10,71.73643752126401,30.639677010980655,0.3,0.3,0.3,marl_xgb_Ring_topology_ton_traffic_metrics_2.0_normal_exploits_loss30.csv,MARL
ton,Ring,2,11,86.8462943532792,47.85662291846918,0.5,0.5,0.5,marl_xgb_Ring_topology_ton_traffic_metrics_2.0_normal_exploits_loss50.csv,MARL
ton,Ring,2,9,76.42664717901366,23.81656984506774,0,0,0,marl_xgb_Ring_topology_ton_traffic_metrics_2.0_normal_fuzzers_loss0.csv,MARL
ton,Ring,2,11,66.29449642967988,22.07579092245634,0.1,0.1,0.1,marl_xgb_Ring_topology_ton_traffic_metrics_2.0_normal_fuzzers_loss10.csv,MARL
ton,Ring,2,10,55.104571787091984,45.44604425519917,0.3,0.3,0.3,marl_xgb_Ring_topology_ton_traffic_metrics_2.0_normal_fuzzers_loss30.csv,MARL
ton,Ring,2,10,96.23192215591044,13.5262459372451,0.5,0.5,0.5,marl_xgb_Ring_topology_ton_traffic_metrics_2.0_normal_fuzzers_loss50.csv,MARL
unsw,Ring,0.1,4,70.41367553008486,12.996041760948264,0,0,0,marl_xgb_Ring_topology_unsw_traffic_metrics_0.1_normal_dos_reconnaissance_loss0.csv,MARL
unsw,Ring,0.1,4,53.84492436450336,26.758064258203103,0.1,0.1,0.1,marl_xgb_Ring_topology_unsw_traffic_metrics_0.1_normal_dos_reconnaissance_loss10.csv,MARL
unsw,Ring,0.1,4,85.94181730530765,43.62459591824033,0.3,0.3,0.3,marl_xgb_Ring_topology_unsw_traffic_metrics_0.1_normal_dos_reconnaissance_loss30.csv,MARL
unsw,Ring,0.1,5,74.88953410556034,47.85572661290167,0.5,0.5,0.5,marl_xgb_Ring_topology_unsw_traffic_metrics_0.1_normal_dos_reconnaissance_loss50.csv,MARL
unsw,Ring,0.1,3,97.08570861024208,37.695070798568665,0,0,0,marl_xgb_Ring_topology_unsw_traffic_metrics_0.1_normal_exploits_loss0.csv,MARL
unsw,Ring,0.1,3,72.04188493786944,26.41613870419864,0.1,0.1,0.1,marl_xgb_Ring_topology_unsw_traffic_metrics_0.1_normal_exploits_loss10.csv,MARL
unsw,Ring,0.1,3,90.03076601133077,39.6825202182244,0.3,0.3,0.3,marl_xgb_Ring_topology_unsw_traffic_metrics_0.1_normal_exploits_loss30.csv,MARL
unsw,Ring,0.1,3,56.43513306069164,23.762000838580732,0.5,0.5,0.5,marl_xgb_Ring_topology_unsw_traffic_metrics_0.1_normal_exploits_loss50.csv,MARL
unsw,Ring,0.3,9,52.15401526665888,42.12695861849589,0,0,0,marl_xgb_Ring_topology_unsw_traffic_metrics_0.3_normal_dos_reconnaissance_loss0.csv,MARL
unsw,Ring,0.3,9,94.40635188572917,27.719928073107027,0.1,0.1,0.1,marl_xgb_Ring_topology_unsw_traffic_metrics_0.3_normal_dos_reconnaissance_loss10.csv,MARL
unsw,Ring,0.3,9,50.05749872546249,34.80285508711471,0.3,0.3,0.3,marl_xgb_Ring_topology_unsw_traffic_metrics_0.3_normal_dos_reconnaissance_loss30.csv,MARL
unsw,Ring,0.3,9,52.5715075052853,36.17665039906593,0.5,0.5,0.5,marl_xgb_Ring_topology_unsw_traffic_metrics_0.3_normal_dos_reconnaissance_loss50.csv,MARL
unsw,Ring,0.3,8,52.372747602275126,25.62016987069817,0,0,0,marl_xgb_Ring_topology_unsw_traffic_metrics_0.3_normal_exploits_loss0.csv,MARL
unsw,Ring,0.3,7,84.11216271180872,25.21146667455577,0.1,0.1,0.1,marl_xgb_Ring_topology_unsw_traffic_metrics_0.3_normal_exploits_loss10.csv,MARL
unsw,Ring,0.3,8,68.11537095534995,26.32316357681763,0.3,0.3,0.3,marl_xgb_Ring_topology_unsw_traffic_metrics_0.3_normal_exploits_loss30.csv,MARL
unsw,Ring,0.3,7,93.6334221254392,38.40132414174859,0.5,0.5,0.5,marl_xgb_Ring_topology_unsw_traffic_metrics_0.3_normal_exploits_loss50.csv,MARL
unsw,Ring,0.5,8,53.97370685270737,39.657240103655205,0,0,0,marl_xgb_Ring_topology_unsw_traffic_metrics_0.5_normal_dos_reconnaissance_loss0.csv,MARL
unsw,Ring,0.5,9,99.81763838629983,24.878077092611907,0.1,0.1,0.1,marl_xgb_Ring_topology_unsw_traffic_metrics_0.5_normal_dos_reconnaissance_loss10.csv,MARL
unsw,Ring,0.5,8,53.43663990687833,32.873028459447156,0.3,0.3,0.3,marl_xgb_Ring_topology_unsw_traffic_metrics_0.5_normal_dos_reconnaissance_loss30.csv,MARL
unsw,Ring,0.5,8,90.92071538581344,48.61411702544035,0.5,0.5,0.5,marl_xgb_Ring_topology_unsw_traffic_metrics_0.5_normal_dos_reconnaissance_loss50.csv,MARL
unsw,Ring,0.5,8,95.25115045946458,29.296044762724453,0,0,0,marl_xgb_Ring_topology_unsw_traffic_metrics_0.5_normal_exploits_loss0.csv,MARL
unsw,Ring,0.5,8,91.51693658009911,49.79702652338744,0.1,0.1,0.1,marl_xgb_Ring_topology_unsw_traffic_metrics_0.5_normal_exploits_loss10.csv,MARL
